23, 221
83, 272
113, 151
302, 50
11, 103
370, 221
240, 111
23, 342
110, 1
113, 272
310, 291
332, 50
370, 342
122, 240
323, 1
240, 232
110, 122
270, 111
200, 281
140, 1
200, 52
323, 122
340, 291
362, 50
381, 63
152, 240
193, 12
353, 1
210, 181
270, 232
311, 233
22, 130
283, 171
80, 71
140, 122
300, 111
112, 60
230, 281
170, 1
10, 12
230, 52
271, 53
100, 171
293, 71
353, 122
210, 302
182, 240
283, 292
223, 12
383, 1
80, 192
300, 232
341, 233
52, 130
313, 171
170, 122
1, 313
142, 60
183, 61
40, 12
293, 192
301, 53
91, 243
130, 171
383, 122
253, 241
313, 292
253, 12
371, 233
82, 130
101, 143
183, 182
343, 171
31, 313
213, 61
3, 251
130, 292
70, 12
121, 243
343, 292
213, 182
61, 313
33, 251
290, 321
21, 133
370, 21
382, 260
63, 251
252, 150
310, 91
370, 142
122, 40
320, 321
342, 80
361, 93
240, 32
190, 211
60, 101
373, 332
150, 31
282, 150
72, 340
340, 91
273, 101
152, 40
350, 321
190, 332
372, 80
391, 93
162, 270
270, 32
60, 222
220, 211
321, 263
352, 330
32, 160
90, 101
150, 152
20, 271
20, 42
273, 222
312, 150
331, 163
102, 340
143, 112
303, 101
160, 281
220, 332
261, 333
182, 40
233, 271
300, 32
30, 171
90, 222
250, 211
351, 263
62, 160
103, 161
120, 101
180, 152
221, 153
50, 271
243, 171
50, 42
91, 43
303, 222
132, 340
173, 112
333, 101
30, 292
250, 332
291, 333
2, 230
103, 282
43, 2
263, 271
120, 222
92, 160
133, 161
243, 292
251, 153
3, 51
41, 343
13, 281
121, 43
333, 222
203, 112
133, 282
73, 2
163, 161
71, 343
33, 51
290, 121
380, 51
163, 282
360, 301
360, 72
392, 290
373, 11
63, 51
290, 242
320, 121
380, 172
110, 311
190, 11
373, 132
390, 301
390, 72
202, 250
260, 191
193, 201
320, 242
72, 140
292, 180
311, 193
190, 132
350, 121
140, 311
162, 70
181, 83
220, 11
280, 62
10, 201
193, 322
100, 131
232, 250
273, 22
223, 201
350, 242
102, 140
322, 180
341, 193
93, 91
220, 132
10, 322
170, 311
192, 70
211, 83
250, 11
40, 201
100, 252
141, 253
223, 322
130, 131
262, 250
281, 263
303, 22
93, 212
253, 201
0, 21
132, 140
151, 153
371, 193
123, 91
250, 132
183, 142
40, 322
241, 83
12, 260
53, 261
120, 22
53, 32
70, 201
130, 252
171, 253
0, 142
41, 143
253, 322
13, 81
333, 22
123, 212
153, 91
70, 322
42, 260
83, 261
83, 32
201, 253
13, 202
71, 143
153, 212
23, 102
113, 261
113, 32
370, 331
310, 51
392, 90
122, 0
240, 221
110, 111
330, 151
200, 41
310, 172
323, 111
240, 342
340, 51
212, 280
152, 0
231, 293
193, 1
110, 232
270, 221
330, 272
352, 290
140, 111
200, 162
222, 180
10, 1
323, 232
230, 41
20, 231
340, 172
381, 173
193, 122
353, 111
210, 291
143, 301
270, 342
210, 62
22, 240
242, 280
182, 0
223, 1
261, 293
283, 52
140, 232
300, 221
112, 170
131, 183
170, 111
230, 162
1, 73
40, 1
293, 181
100, 52
353, 232
50, 231
91, 3
223, 122
383, 111
173, 301
300, 342
281, 63
52, 240
272, 280
93, 12
291, 293
253, 1
313, 52
43, 191
170, 232
103, 242
142, 170
161, 183
293, 302
12, 60
31, 73
70, 1
3, 11
130, 52
383, 232
121, 3
253, 122
43, 312
203, 301
82, 240
101, 253
123, 12
343, 52
73, 191
133, 242
191, 183
3, 132
42, 60
61, 73
33, 11
73, 312
153, 12
33, 132
382, 20
63, 11
21, 243
373, 321
63, 132
260, 151
342, 190
361, 203
72, 100
190, 321
212, 80
231, 93
330, 72
60, 211
280, 251
321, 23
352, 90
150, 141
260, 272
20, 31
273, 211
372, 190
391, 203
102, 100
143, 101
363, 141
60, 332
220, 321
160, 41
242, 80
261, 93
32, 270
51, 283
233, 31
90, 211
150, 262
351, 23
172, 280
20, 152
273, 332
180, 141
331, 273
50, 31
143, 222
303, 211
363, 262
160, 162
132, 100
173, 101
233, 152
393, 141
90, 332
250, 321
30, 52
272, 80
291, 93
62, 270
81, 283
103, 42
263, 31
120, 211
180, 262
243, 281
50, 152
303, 332
243, 52
0, 331
41, 103
173, 222
333, 211
393, 262
2, 340
43, 112
203, 101
263, 152
120, 332
53, 342
92, 270
111, 283
133, 42
333, 332
71, 103
203, 222
73, 112
23, 291
83, 342
163, 42
302, 120
11, 173
360, 61
290, 2
380, 161
113, 342
360, 182
332, 120
373, 121
390, 61
202, 10
380, 282
320, 2
110, 192
280, 51
390, 182
362, 120
193, 311
260, 72
210, 251
292, 290
232, 10
311, 303
22, 200
283, 241
350, 2
80, 141
181, 193
280, 172
10, 311
10, 82
51, 83
271, 123
100, 241
141, 13
172, 80
223, 311
80, 262
322, 290
262, 10
341, 303
281, 23
363, 62
93, 201
52, 200
313, 241
192, 180
211, 193
183, 131
40, 311
40, 82
81, 83
293, 262
301, 123
53, 21
130, 241
171, 13
0, 131
93, 322
253, 311
371, 303
82, 200
393, 62
123, 201
183, 252
343, 241
241, 193
53, 142
213, 131
70, 311
70, 82
111, 83
83, 21
0, 252
201, 13
123, 322
153, 201
213, 252
23, 91
83, 142
113, 21
21, 203
370, 91
153, 322
23, 212
382, 330
113, 142
252, 220
310, 161
370, 212
122, 110
240, 102
212, 40
330, 261
330, 32
200, 151
310, 282
282, 220
323, 221
340, 161
152, 110
210, 51
270, 102
22, 0
60, 292
242, 40
283, 41
321, 333
200, 272
222, 290
230, 151
20, 341
340, 282
312, 220
353, 221
210, 172
182, 110
283, 162
80, 62
233, 341
300, 102
30, 241
90, 292
131, 293
52, 0
272, 40
313, 41
351, 333
103, 231
230, 272
1, 183
221, 223
293, 62
50, 341
243, 241
91, 113
383, 221
313, 162
43, 301
2, 300
43, 72
263, 341
82, 0
161, 293
101, 13
343, 41
133, 231
31, 183
251, 223
3, 121
121, 113
343, 162
73, 301
73, 72
191, 293
213, 52
3, 242
163, 231
61, 183
33, 121
290, 191
21, 3
33, 242
382, 130
373, 81
63, 121
252, 20
290, 312
370, 12
320, 191
190, 81
373, 202
63, 242
202, 320
260, 261
282, 20
361, 313
320, 312
72, 210
190, 202
350, 191
162, 140
60, 92
220, 81
280, 132
321, 133
32, 30
150, 251
150, 22
232, 320
273, 92
350, 312
391, 313
331, 33
102, 210
312, 20
363, 251
160, 151
220, 202
192, 140
233, 141
30, 41
90, 92
250, 81
351, 133
62, 30
103, 31
141, 323
180, 251
180, 22
221, 23
262, 320
303, 321
243, 41
303, 92
160, 272
132, 210
151, 223
233, 262
393, 251
30, 162
250, 202
2, 100
263, 141
53, 331
120, 92
92, 30
133, 31
171, 323
243, 162
251, 23
41, 213
13, 151
333, 321
333, 92
263, 262
83, 331
201, 323
163, 31
13, 272
71, 213
23, 172
163, 152
113, 331
302, 230
11, 283
360, 171
392, 160
290, 112
240, 291
380, 42
110, 181
332, 230
373, 2
390, 171
323, 181
202, 120
193, 71
320, 112
110, 302
270, 291
292, 50
311, 63
190, 2
140, 181
200, 232
10, 71
323, 302
362, 230
381, 243
193, 192
100, 1
353, 181
232, 120
22, 310
223, 71
350, 112
80, 251
140, 302
80, 22
300, 291
322, 50
341, 63
112, 240
220, 2
10, 192
170, 181
230, 232
271, 233
40, 71
293, 251
100, 122
141, 123
353, 302
223, 192
383, 181
130, 1
262, 120
281, 133
52, 310
93, 82
253, 71
170, 302
151, 23
371, 63
142, 240
183, 241
250, 2
183, 12
40, 192
301, 233
12, 130
53, 131
70, 71
130, 122
171, 123
383, 302
0, 12
253, 192
82, 310
101, 323
123, 82
213, 241
213, 12
70, 192
42, 130
83, 131
201, 123
13, 72
153, 82
113, 131
21, 313
370, 201
240, 91
330, 21
252, 330
310, 271
370, 322
310, 42
122, 220
342, 260
361, 273
240, 212
212, 150
231, 163
270, 91
330, 142
60, 281
352, 160
200, 32
150, 211
282, 330
222, 50
323, 102
340, 271
273, 281
20, 101
340, 42
381, 43
152, 220
372, 260
391, 273
143, 171
270, 212
242, 150
261, 163
32, 340
300, 91
90, 281
112, 40
150, 332
131, 53
230, 32
20, 222
312, 330
293, 51
331, 343
353, 102
143, 292
303, 281
50, 101
182, 220
173, 171
300, 212
30, 122
272, 150
291, 163
62, 340
103, 341
43, 61
170, 102
103, 112
120, 281
142, 40
221, 333
161, 53
180, 332
50, 222
91, 223
383, 102
173, 292
333, 281
43, 182
203, 171
101, 123
92, 340
133, 341
73, 61
133, 112
251, 333
191, 53
3, 231
3, 2
121, 223
203, 292
73, 182
163, 341
163, 112
33, 231
33, 2
360, 131
290, 301
380, 231
360, 252
373, 191
63, 231
63, 2
390, 131
202, 80
320, 301
260, 21
342, 60
361, 73
190, 191
60, 81
373, 312
280, 121
390, 252
150, 11
260, 142
72, 320
273, 81
190, 312
350, 301
372, 60
391, 73
162, 250
181, 263
363, 11
220, 191
280, 242
32, 140
51, 153
90, 81
150, 132
100, 311
141, 83
172, 150
20, 22
180, 11
273, 202
331, 143
102, 320
143, 92
303, 81
363, 132
93, 271
220, 312
160, 32
192, 250
211, 263
233, 22
393, 11
250, 191
62, 140
81, 153
120, 81
53, 91
180, 132
130, 311
171, 83
50, 22
303, 202
0, 201
132, 320
151, 333
173, 92
333, 81
393, 132
123, 271
250, 312
241, 263
263, 22
120, 202
53, 212
92, 140
111, 153
83, 91
0, 322
41, 323
13, 261
333, 202
203, 92
153, 271
23, 161
83, 212
113, 91
71, 323
11, 43
23, 282
380, 31
113, 212
360, 52
310, 231
392, 270
122, 180
380, 152
110, 291
330, 331
110, 62
200, 221
323, 291
390, 52
340, 231
381, 3
152, 180
193, 181
210, 121
292, 160
311, 173
22, 70
283, 111
140, 291
80, 11
200, 342
140, 62
181, 63
10, 181
230, 221
193, 302
100, 111
353, 291
293, 11
210, 242
182, 180
223, 181
283, 232
80, 132
322, 160
341, 173
52, 70
93, 71
313, 111
170, 291
230, 342
170, 62
211, 63
1, 253
183, 1
40, 181
100, 232
293, 132
91, 183
130, 111
223, 302
383, 291
281, 243
0, 1
93, 192
253, 181
313, 232
371, 173
82, 70
123, 71
183, 122
343, 111
241, 63
12, 240
31, 253
53, 12
213, 1
70, 181
3, 191
130, 232
121, 183
0, 122
253, 302
123, 192
343, 232
153, 71
213, 122
3, 312
42, 240
61, 253
83, 12
33, 191
21, 73
153, 192
33, 312
382, 200
113, 12
63, 191
252, 90
310, 31
370, 82
342, 20
330, 131
60, 41
63, 312
310, 152
260, 331
282, 90
72, 280
340, 31
212, 260
231, 273
372, 20
330, 252
60, 162
321, 203
352, 270
150, 321
90, 41
222, 160
230, 21
20, 211
340, 152
312, 90
331, 103
102, 280
143, 281
210, 42
143, 52
363, 321
160, 221
242, 260
261, 273
283, 32
233, 211
30, 111
90, 162
131, 163
351, 203
103, 101
20, 332
180, 321
120, 41
1, 53
221, 93
50, 211
243, 111
160, 342
132, 280
173, 281
233, 332
393, 321
173, 52
30, 232
272, 260
291, 273
2, 170
313, 32
43, 171
103, 222
263, 211
120, 162
161, 163
133, 101
50, 332
31, 53
243, 232
251, 93
41, 283
43, 292
203, 281
263, 332
343, 32
73, 171
133, 222
191, 163
3, 112
163, 101
61, 53
71, 283
290, 61
73, 292
163, 222
302, 300
33, 112
360, 241
382, 0
290, 182
380, 341
320, 61
380, 112
332, 300
373, 301
373, 72
63, 112
390, 241
202, 190
260, 131
320, 182
72, 80
292, 120
190, 72
350, 61
162, 10
280, 231
280, 2
10, 141
321, 3
362, 300
260, 252
232, 190
350, 182
80, 321
102, 80
322, 120
363, 121
160, 21
220, 72
10, 262
51, 263
192, 10
233, 11
271, 303
40, 141
351, 3
141, 193
172, 260
180, 121
262, 190
281, 203
363, 242
160, 142
93, 152
132, 80
151, 93
233, 132
393, 121
183, 311
250, 72
40, 262
81, 263
263, 11
301, 303
53, 201
70, 141
171, 193
243, 32
0, 311
41, 83
13, 21
393, 242
123, 152
263, 132
53, 322
213, 311
70, 262
111, 263
83, 201
201, 193
13, 142
71, 83
153, 152
23, 271
83, 322
23, 42
113, 201
302, 100
11, 153
370, 271
392, 30
240, 161
110, 51
113, 322
310, 341
332, 100
122, 290
323, 51
240, 282
212, 220
110, 172
270, 161
330, 212
200, 331
140, 51
200, 102
323, 172
340, 341
362, 100
381, 113
152, 290
193, 62
353, 51
210, 231
270, 282
22, 180
242, 220
283, 221
80, 121
140, 172
300, 161
112, 110
10, 62
170, 51
230, 331
230, 102
271, 103
1, 13
293, 121
353, 172
182, 290
283, 342
223, 62
383, 51
80, 242
300, 282
281, 3
52, 180
272, 220
313, 221
170, 172
142, 110
183, 111
40, 62
293, 242
301, 103
12, 0
91, 293
31, 13
383, 172
313, 342
253, 62
43, 252
82, 180
101, 193
343, 221
213, 111
3, 301
70, 62
42, 0
121, 293
61, 13
343, 342
73, 252
213, 232
33, 301
21, 183
370, 71
382, 310
373, 261
63, 301
252, 200
370, 192
342, 130
361, 143
240, 82
190, 261
212, 20
231, 33
330, 12
60, 151
352, 30
150, 81
282, 200
273, 151
372, 130
391, 143
162, 320
143, 41
270, 82
60, 272
220, 261
242, 20
321, 313
280, 312
32, 210
261, 33
90, 151
150, 202
20, 92
180, 81
273, 272
312, 200
331, 213
143, 162
303, 151
160, 331
192, 320
233, 321
173, 41
300, 82
233, 92
30, 221
90, 272
250, 261
272, 20
351, 313
291, 33
62, 210
103, 211
120, 151
180, 202
221, 203
243, 221
50, 92
303, 272
173, 162
333, 151
30, 342
2, 280
43, 52
263, 321
203, 41
263, 92
120, 272
92, 210
133, 211
243, 342
251, 203
13, 331
333, 272
203, 162
73, 52
163, 211
11, 113
360, 1
290, 171
380, 101
163, 332
360, 122
392, 340
373, 61
290, 292
390, 1
320, 171
380, 222
190, 61
373, 182
390, 122
202, 300
193, 251
320, 292
260, 12
292, 230
311, 243
190, 182
350, 171
162, 120
181, 133
220, 61
280, 112
10, 251
32, 10
51, 23
150, 2
100, 181
232, 300
172, 20
273, 72
223, 251
350, 292
80, 202
322, 230
341, 243
363, 2
93, 141
220, 182
192, 120
211, 133
250, 61
183, 71
40, 251
62, 10
141, 303
81, 23
100, 302
180, 2
130, 181
262, 300
281, 313
303, 72
0, 71
93, 262
253, 251
151, 203
371, 243
393, 2
123, 141
250, 182
183, 192
241, 133
12, 310
53, 311
53, 82
213, 71
70, 251
130, 302
171, 303
92, 10
111, 23
0, 192
13, 131
333, 72
123, 262
153, 141
213, 192
42, 310
83, 311
23, 31
83, 82
201, 303
13, 252
153, 262
23, 152
113, 311
113, 82
310, 101
392, 140
122, 50
240, 271
240, 42
110, 161
330, 201
200, 91
310, 222
323, 161
340, 101
212, 330
152, 50
231, 343
193, 51
270, 271
330, 322
270, 42
311, 43
352, 340
140, 161
200, 212
222, 230
230, 91
323, 282
20, 281
340, 222
381, 223
193, 172
353, 161
210, 112
242, 330
182, 50
261, 343
223, 51
283, 102
140, 282
300, 271
80, 2
300, 42
341, 43
112, 220
131, 233
170, 161
103, 171
230, 212
1, 123
293, 231
100, 102
353, 282
293, 2
50, 281
91, 53
223, 172
383, 161
30, 302
272, 330
291, 343
253, 51
313, 102
43, 241
170, 282
103, 292
371, 43
142, 220
161, 233
133, 171
12, 110
31, 123
3, 61
130, 102
383, 282
121, 53
253, 172
101, 303
343, 102
73, 241
133, 292
191, 233
3, 182
163, 171
42, 110
61, 123
33, 61
163, 292
33, 182
360, 311
382, 70
63, 61
190, 21
330, 1
63, 182
390, 311
202, 260
310, 22
260, 201
342, 240
361, 253
72, 150
190, 142
231, 143
60, 261
280, 301
60, 32
321, 73
352, 140
150, 191
222, 30
260, 322
20, 81
273, 261
340, 22
372, 240
391, 253
102, 150
143, 151
363, 191
160, 91
220, 142
261, 143
32, 320
51, 333
233, 81
90, 261
150, 312
90, 32
131, 33
351, 73
141, 263
172, 330
20, 202
180, 191
331, 323
50, 81
143, 272
303, 261
363, 312
160, 212
132, 150
173, 151
233, 202
393, 191
30, 102
250, 142
291, 143
62, 320
2, 40
81, 333
43, 41
103, 92
263, 81
120, 261
53, 271
180, 312
120, 32
161, 33
50, 202
243, 102
41, 153
173, 272
333, 261
393, 312
203, 151
263, 202
92, 320
73, 41
111, 333
133, 92
83, 271
191, 33
71, 153
203, 272
23, 341
163, 92
113, 271
302, 170
11, 223
360, 111
392, 100
290, 52
380, 211
110, 121
360, 232
332, 170
390, 111
202, 60
260, 1
380, 332
320, 52
110, 242
140, 121
280, 101
10, 11
390, 232
362, 170
381, 183
260, 122
193, 132
210, 301
292, 340
232, 60
22, 250
283, 291
350, 52
80, 191
140, 242
181, 243
10, 132
170, 121
51, 133
271, 173
100, 291
40, 11
293, 191
141, 63
172, 130
80, 312
322, 340
262, 60
281, 73
52, 250
363, 112
93, 251
160, 12
93, 22
313, 291
170, 242
211, 243
183, 181
40, 132
293, 312
81, 133
301, 173
53, 71
130, 291
70, 11
171, 63
0, 181
393, 112
123, 251
82, 250
183, 302
123, 22
343, 291
241, 243
53, 192
213, 181
70, 132
111, 133
83, 71
0, 302
201, 63
13, 12
153, 251
213, 302
153, 22
23, 141
83, 192
113, 71
21, 253
370, 141
240, 31
113, 192
252, 270
310, 211
370, 262
122, 160
342, 200
240, 152
212, 90
110, 42
270, 31
330, 311
330, 82
60, 221
200, 201
310, 332
282, 270
323, 42
340, 211
152, 160
372, 200
210, 101
270, 152
22, 50
60, 342
242, 90
283, 91
140, 42
300, 31
90, 221
222, 340
230, 201
340, 332
312, 270
331, 283
353, 42
210, 222
143, 232
182, 160
283, 212
300, 152
30, 291
90, 342
131, 343
52, 50
272, 90
313, 91
103, 281
43, 1
170, 42
120, 221
1, 233
221, 273
293, 112
243, 291
91, 163
383, 42
173, 232
313, 212
43, 122
120, 342
161, 343
101, 63
82, 50
343, 91
133, 281
73, 1
31, 233
251, 273
3, 171
121, 163
343, 212
73, 122
191, 343
3, 292
163, 281
61, 233
33, 171
290, 241
21, 53
33, 292
382, 180
373, 131
63, 171
252, 70
370, 62
320, 241
380, 292
342, 0
361, 13
190, 131
60, 21
373, 252
280, 61
63, 292
260, 311
282, 70
72, 260
292, 300
273, 21
190, 252
350, 241
372, 0
391, 13
162, 190
60, 142
220, 131
280, 182
10, 321
321, 183
32, 80
51, 93
90, 21
150, 72
172, 90
273, 142
312, 70
331, 83
102, 260
322, 300
363, 301
143, 32
303, 21
363, 72
160, 201
220, 252
192, 190
233, 191
30, 91
90, 142
250, 131
40, 321
351, 183
62, 80
81, 93
180, 301
120, 21
180, 72
221, 73
243, 91
303, 142
160, 322
93, 332
132, 260
151, 273
233, 312
173, 32
333, 21
393, 301
393, 72
250, 252
2, 150
263, 191
120, 142
70, 321
92, 80
111, 93
243, 212
251, 73
41, 263
13, 201
333, 142
123, 332
263, 312
203, 32
23, 101
13, 322
71, 263
153, 332
290, 41
23, 222
302, 280
11, 333
392, 210
290, 162
240, 341
320, 41
380, 92
110, 231
200, 161
332, 280
373, 52
323, 231
193, 121
320, 162
270, 341
292, 100
311, 113
350, 41
140, 231
200, 282
181, 3
10, 121
230, 161
362, 280
381, 293
100, 51
353, 231
193, 242
232, 170
223, 121
350, 162
283, 172
80, 301
300, 341
80, 72
322, 100
341, 113
112, 290
93, 11
10, 242
170, 231
230, 282
271, 283
211, 3
1, 193
40, 121
293, 301
100, 172
223, 242
130, 51
383, 231
262, 170
281, 183
93, 132
253, 121
313, 172
151, 73
371, 113
142, 290
183, 291
123, 11
183, 62
40, 242
301, 283
241, 3
12, 180
31, 193
70, 121
130, 172
0, 62
253, 242
13, 1
123, 132
343, 172
213, 291
153, 11
213, 62
70, 242
42, 180
61, 193
201, 173
13, 122
153, 132
23, 22
252, 30
370, 251
370, 22
240, 141
330, 71
310, 92
342, 310
282, 30
361, 323
323, 31
240, 262
212, 200
231, 213
270, 141
330, 192
60, 331
352, 210
200, 82
150, 261
222, 100
323, 152
20, 151
273, 331
340, 92
372, 310
312, 30
353, 31
391, 323
143, 221
270, 262
242, 200
261, 213
300, 141
233, 151
90, 331
30, 51
112, 90
131, 103
103, 41
230, 82
20, 272
180, 261
221, 33
353, 152
50, 151
143, 342
303, 331
383, 31
173, 221
300, 262
233, 272
30, 172
272, 200
291, 213
43, 111
103, 162
120, 331
142, 90
161, 103
133, 41
50, 272
251, 33
383, 152
173, 342
333, 331
253, 42
43, 232
203, 221
263, 272
101, 173
73, 111
133, 162
191, 103
3, 52
163, 41
203, 342
73, 232
163, 162
11, 293
33, 52
360, 181
290, 122
380, 281
360, 302
373, 241
63, 52
390, 181
202, 130
260, 71
320, 122
361, 123
72, 20
190, 241
190, 12
231, 13
280, 171
352, 10
390, 302
150, 61
260, 192
232, 130
273, 131
350, 122
391, 123
162, 300
102, 20
181, 313
143, 21
363, 61
220, 241
280, 292
220, 12
261, 13
32, 190
51, 203
150, 182
141, 133
172, 200
20, 72
180, 61
273, 252
262, 130
303, 131
363, 182
93, 321
160, 82
192, 300
132, 20
173, 21
211, 313
233, 72
393, 61
250, 241
183, 251
250, 12
291, 13
62, 190
81, 203
53, 141
180, 182
171, 133
50, 72
303, 252
0, 251
41, 23
333, 131
393, 182
123, 321
203, 21
241, 313
263, 72
53, 262
213, 251
92, 190
111, 203
83, 141
201, 133
13, 311
13, 82
333, 252
71, 23
203, 142
153, 321
23, 211
83, 262
113, 141
302, 40
11, 93
23, 332
380, 81
113, 262
360, 102
310, 281
392, 320
332, 40
122, 230
240, 222
110, 341
110, 112
200, 271
323, 341
390, 102
340, 281
362, 40
381, 53
152, 230
193, 231
193, 2
210, 171
270, 222
311, 223
22, 120
283, 161
140, 341
80, 61
140, 112
181, 113
230, 271
10, 2
271, 43
100, 161
353, 341
293, 61
210, 292
182, 230
223, 231
283, 282
223, 2
80, 182
300, 222
341, 223
52, 120
93, 121
313, 161
170, 341
170, 112
211, 113
1, 303
183, 51
100, 282
40, 2
293, 182
301, 43
91, 233
130, 161
383, 341
0, 51
253, 231
313, 282
253, 2
371, 223
82, 120
123, 121
183, 172
343, 161
241, 113
12, 290
31, 303
53, 62
213, 51
3, 241
130, 282
70, 2
121, 233
0, 172
343, 282
153, 121
213, 172
42, 290
61, 303
83, 62
33, 241
21, 123
370, 11
382, 250
113, 62
63, 241
252, 140
310, 81
370, 132
122, 30
