3, 25
12, 92
23, 92
16, 53
16, 62
5, 34
1, 82
5, 43
9, 41
17, 54
6, 17
96, 185
10, 14
10, 23
3, 2
4, 65
23, 78
111, 200
4, 74
1, 59
4, 92
16, 57
5, 20
9, 18
16, 66
17, 31
1, 77
5, 38
103, 192
6, 21
7, 84
6, 39
11, 63
19, 76
8, 76
10, 18
8, 85
19, 85
29, 117
8, 94
20, 59
19, 94
12, 55
80, 171
12, 64
20, 77
12, 82
4, 78
44, 132
5, 24
3, 91
9, 22
34, 106
14, 91
51, 140
5, 42
9, 40
5, 51
6, 16
15, 83
15, 92
7, 88
36, 124
96, 184
2, 0
10, 13
11, 67
12, 32
2, 9
11, 76
12, 41
13, 15
11, 94
1, 22
10, 107
3, 77
73, 163
3, 95
14, 95
5, 37
15, 78
121, 96
15, 96
0, 44
4, 23
29, 107
12, 36
13, 1
11, 80
80, 170
25, 82
10, 93
1, 44
22, 76
22, 85
5, 14
3, 81
15, 46
22, 94
14, 81
14, 90
51, 139
7, 60
18, 60
87, 178
8, 34
7, 78
18, 78
18, 87
7, 87
9, 106
12, 22
21, 89
4, 18
58, 147
1, 3
10, 79
13, 23
25, 77
10, 88
4, 54
25, 95
10, 106
22, 80
73, 162
120, 94
5, 18
9, 16
22, 98
3, 94
35, 126
6, 1
18, 55
18, 64
95, 186
11, 25
0, 43
9, 110
11, 52
12, 17
21, 84
4, 13
6, 95
12, 35
1, 16
113, 203
25, 90
3, 53
102, 193
3, 80
15, 45
14, 80
72, 161
8, 15
18, 59
7, 59
11, 20
9, 87
5, 107
9, 105
28, 118
12, 21
21, 88
4, 17
4, 35
10, 69
2, 65
10, 78
20, 110
3, 66
94, 184
3, 75
8, 1
15, 58
35, 125
0, 6
28, 104
6, 67
11, 33
6, 85
12, 16
21, 83
21, 92
4, 21
42, 133
1, 6
3, 34
10, 82
3, 43
14, 43
11, 1
0, 1
8, 23
5, 88
21, 60
28, 108
10, 41
6, 89
10, 50
3, 20
50, 141
3, 29
